,Name
520,"Neuroimaging, IBM"
521,New York University
522,New York University - Center for Data Science
523,"New York University - Computer Science, Courant Institute"
524,NIKOS KOMODAKIS group @Ecole des Ponts ParisTech
525,NIST Information Technology Laboratory's (ITL) Retrieval Group
526,NLP research at Columbia
527,NLP-CSAI@Tsinghua
528,"Noah’s Ark Lab, Huawei"
529,Nokia Bell Labs
530,NovuMind
531,NSRL @ MIT
532,NTT Communication Science Laboratories
533,NTT HOME > NTT Press Releases
534,Nuance - Artificial Intelligence technology
535,NVIDIA Research
536,NYU Center for Data Science
537,NYU's Mobile Augmented Reality Lab
538,OCPL at University of Arizona
539,Onfido
540,Open Data Institute(ODI)
541,Open Edge Computing
542,Open Robotics
543,OpenAI
544,OpenAI in San Francisco
545,Operations & Logistics Division
546,"ORC, MIT"
547,Oxford Group of Computational Linguistics
548,Oxford Robotics Institute (ORI)
549,Oxford statistical machine learning group
550,Oxford university
551,Pachira
552,PAL Robotics
553,"Parallel & Distributed Operating Systems Group, MIT"
554,Patsnap
555,"PDP Lab, Standford"
556,Petuum
557,"Phonetics Laboratory, Oxford"
558,Pingan
559,PiSoft
560,pku-tanglab
561,PlayStation VR | The VR gaming system for PS4 | PlayStation
562,"PLUS group, University of Maryland at College Park"
563,Politecnico di Milano: Internet of Things Lab
564,Pony.ai
565,PPDAI
566,Princeton University Department of Mathematics
567,"Principles of Knowledge Representation and Reasoning, Incorporated (KR, Inc.)"
568,"Probability laboratory, Bath"
569,"PROF. SAM KWONG'S RESEARCH GROUP, CITYU"
570,Program Ace
571,Qfeeltech
572,"Quantum Complexity Science Initiative, University of Malta"
573,Quantum Engineering Centre for Doctoral Training - University of Bristol
574,ReadSense
575,"Reasoning and Learning Lab, McGill University"
576,"Recommender Systems, UTCS Artificial Intelligence"
577,Reinlight
578,Research Business Models Working Group
579,Research Group on Graph Theory and Combinatorics，Universitat Politècnica de Catalunya
580,"research group Theory and Applications of Algorithms, University of Vienna"
581,"Research Laboratory of Electronics, MIT"
582,RI at CMU
583,Ricoh Innovations Inc
584,RINC (Robotic Intelligence & Neural Computing Group)
585,RLAI (Alberta Reinforcement Learning and Artificial Intelligence)
586,robosense
587,Robot Phoenix
588,ROOBO
589,"Rosenblum Lab, UCSF"
590,RSE Lab at the University of Washington
591,"Ruslan Salakhutdinov's group, CMU"
592,Russian Academy of Sciences
593,Salesforce Research
594,"SAMPL Lab, Israel Institute of Technology"
595,Schloss Dagstuhl – Leibniz Center for Informatics
596,school of electronics engineering and computer science peking university
597,"SCIR, Harbin Institute of Technology"
598,Search and Data Mining research at Yahoo Research
599,"Search and information retrieval, Microsoft"
600,"Search and information retrieval, Microsoft Research Asia"
601,Senior Lecturer in Statistics， Department of Psychology - Harvard Psychology
602,SenseTime
603,Shanghai Jiaotong University
604,"Signal Analysis & Machine Intelligence ,NUS"
605,"Signal, Image & Video Processing, UcMaster"
606,Simon Fraser University GrUVi Lab
607,SJTU Computer Science & Engineering
608,SK T-Brain Research
609,Skuchain
610,SLAC National Accelerator Laboratory
611,SLAMTEC
612,sobot
613,Social Intelligence Agency | The SIA
614,Social Robotics Lab @ Yale
615,Softbank Robotics
616,Sogou
617,SOINN
618,SoundAI
619,Spatial Sciences Institute | USC Dornsife
620,SpeakIn
621,Speech at CMU
622,"Speech Research Group, Cambridge"
623,"Speech Technology and Research Laboratory,SRI International"
624,"SPEECH, MUSIC AND HEARING"
625,"Speech, Vision and Robotics Group, Cambridge University Engineering Department"
626,SPPRL Signal Processing and Pattern Recognition Laboratory
627,SRI International AI Center
628,SRI International: Home
629,Stanford AI Lab
630,Stanford Artificial Intelligence Laboratory
631,Stanford Computer Vision Lab
632,Stanford Driving Team
633,Stanford EE - Stanford University
634,Stanford Human-Computer Interaction Group
635,Stanford InfoLab
636,"Stanford Knowledge Systems, AI Laboratory"
637,Stanford Logic Group
638,Stanford Machine Learning Group
639,Stanford Mechanical Engineering
640,Stanford Natural Language Processing Group (Stanford NLP Group)
641,Stanford Parallel Distributed Processing (PDP) lab
642,STANFORD ROBOTICS LAB
643,Stanford Salisbury Robotics Lab
644,Stanford Statistics
645,Stanford Theory Group
646,Stanford Vision Lab
647,STAR group
648,Starship
649,State Key Laboratory of Computer Science
650,State Key Laboratory of New Technology for Computer Software (Nanjing University)
651,"Station Q Quantum Architectures and Computation Group, Microsoft Research（QuArC）"
652,"Statistical Cybermetrics Research Group, Research Institute for Information and Langauge Processing, University of Wolverhampton, UK"
653,"Statistical Laboratory, Cambridge"
654,"Statistical Laboratory, University of Cambridge"
655,"Statistical machine learning group, Oxford"
656,Statistics - University of Missouri
657,"Statistics Research Group, University of Cardiff"
658,"Statistics Research Group, University of Sheffield"
659,"Statistics, University of California, Berkeley"
660,"Statistics, University of Wisconsin, Madison"
661,"StatLab, Yale"
662,Study Information Technology | Monash University | monash.edu‎
663,SVAIL
664,Swiss AI Lab IDSIA
665,Synced
666,System Development Corporation
667,"Systems & networking, Microsoft"
668,"Systems Optimization Lab (SOL), Stanford University"
669,SYSTRAN
670,Technion - Israel Institute of Technology
671,Tencent AI Lab
672,The 4th Paradigm
673,"The Centre for Speech Technology Research, University of Edinburgh"
674,The Computer Science Department at the University of Waikato
675,"The DeepQA Research Team, IBM Research"
676,The Google File System – Google AI
677,The Human Interface Technology Lab (HITLab)
678,The Internet of Things Lab - Swinburne University
679,The Johns Hopkins Center for Language and Speech Processing (CLSP)
680,The Machine Learning Group in University of Toronto
681,The MIT Media Laboratory
682,The Oxford Robotics Institute
683,The Rachel and Selim Benin School of Computer Science and Engineering
684,The Robotics Institute Carnegie Mellon University
685,The SIAM Activity Group on Imaging Science
686,"The Simons Chair in Mathematics and Statistics, Stanford University"
687,The Space Telescope Science Institute -STScI
688,The Thrun Lab of SAIL
689,The University of Alberta
690,The Zuse Institute Berlin
691,"Theoretical Biophysics Laboratory, Nagoya University"
692,"Theoretical Molecular Science Laboratory, RIKEN"
693,"Theoretical Physics, University of Innsbruck"
694,"Theory Group, IBM Research"
695,ThinkForce
696,"THINKLab, IBM Research"
697,TMI Robot
698,TOKUDA and NANKAKU LABORATORY
699,Tongdun
700,"Toshiba Research Europe, Cambridge, UK - Computer Vision Group (CVG)"
701,TouchPal
702,Towards Data Science
703,Toy Hexapod robot
704,trio.ai
705,Trip Optimizer | UM System Supply Chain | Finance -- UM System University of Missouri System
706,Tsinghua University
707,TU Delft Research Information System
708,Tuputech
709,TuSimple
710,UAlberta reinforcement learning research
711,Uber AI Labs
712,UBTECH
713,UC Berkeley - EECS
714,UC Berkeley Robot Learning Lab: Outreach
715,UC Merced - Bortfeld Lab
716,"UCB Mathematics, UC Berkeley"
717,UCL Computer Science
718,UCL Machine Reading
719,UCLA Adaptive Systems Laboratory
720,UCLA Computer Science Department
721,"UCLA Reasoning Lab, University of California"
722,UCLA Statistics
723,"UCLA, Computer Science Department, Cognitive Systems Lab"
724,"UCREL, Lancaster University"
725,UCSD Computer Vision Laboratory
726,UCSD Mathematics | Home
727,UCSD Mathematics | Home - UC San Diego
728,Uda Academy
729,UMass Information Extraction and Synthesis Laboratory
730,umontreal Department of Computer Science and Operations Research
731,Uni-Bit Studio Inc.
732,Unisound
733,Universite ́ de Montre ́al Department of Computer Science and Operations Research
734,University IoT Lab - AESLab
735,University of Antwerp Imec-Vision Lab
736,University of Bonn-BonnEconlab
737,University of California at Los Angeles
738,"University of California, Berkeley, Department of Statistics"
739,University of Illinois - Data and Information Systems Laboratory (DAIS)
740,University of Illinois Department of Electrical and Computer Engineering
741,University of Massachusetts - Center for Intelligent Information Retrieval (CIIR)
742,"University of Massachusetts, Amherst - College of Information and Computer Sciences (http://www.cics.umass.edu/)"
743,University of Michigan - Language Learning Lab
744,University of Nijmegen
745,University of Pennsylvania
746,University of Toronto Computer Science
747,University of Ulster Faculty of Informatics - Computer Science Research Institute(CSRI)
748,UNSW Engineering
749,USC Viterbi School of Engineering
750,UW Mode Lab
751,VCLA@UCLA
752,Vector Institute
753,Video++
754,Vienna Center for Quantum Science and Technology (VCQ)
755,VironIT
756,Virtual Reality Lab - CITL
757,Virtuix
758,Vision & Learning Lab
759,Vision Graphics and Learning Group at NYU
760,"Vision Lab, University of Massachusetts"
761,"Vision, Cognition, and Action Virtual Reality Lab, UTexas"
762,"Vision, Learning and Graphics group, NYU"
763,"Visual Geometry Group, University of Oxford"
764,Visual Synthesis Graphical Image Technology Key Subject Laboratory
765,Vizum
766,VoxelCloud
767,W3C
768,W3C (World Wide Web Consortium)
769,"WAIS group, University of Southampton"
770,Water Rock Technology
771,Waymo
772,Web Intelligence & Social Computing Lab
773,"Web Search and Data Management, Microsoft"
774,Webot Technology
775,westwell
776,Wikipedia
777,"Wireless Networking & Security Research (WiNSeR) Lab, VA"
778,"WNCG (Wireless Networking & Comm. Group), The University of Texas at Austin"
779,xiaobaishiji
780,xiaoi Robot
781,XtalPi
782,Yahoo research
783,Yann LeCun's Home Page
784,YASKAWA
785,"Yatsko's Computational Linguistics Laboratory, Katanov State University of Khakasia"
786,Yeungnam University · Department of Media and Communication; Interdisciplinary Program of Digital Convergence Business
787,YI Tunnel
788,Yi Yu
789,YITU TECH
790,yiwise
791,Yixue Education
792,yuzhinlp
793,Zhejiang University Graphic and Parallel System Laboratory
794,北京大学机器感知与智能教育部重点实验室
795,東京工業大学 像情報工学研究所 知的システム部門 長谷川研究室
796,火星盒子
797,火灾科学国家重点实验室
798,快商通
799,武汉大学计算机学院
800,智能技术与系统国家重点实验室
801,"中科院西安光学精密机械研究所,光学影像分析与学习中心"
